Ref_produit,Categorie,Description,Marque
3549B006,Imprimantes laser,"Canon i-SENSYS LBP6650dn. Technologie d'impression: Laser. Nombre de cartouches d'impression: 1, Cycle de service (Maximum): 50000 pages par mois. Résolution maximale: 2400 x 600 DPI. Taille de papier de série A ISO maximum: A4. Vitesse d'impression (noir, qualité normale, A4/US Letter): 33 ppm, Impression recto-verso. Réseau prêt à l'usage",Canon
3550B007,Imprimantes laser,"Canon i-SENSYS LBP6300dn. Technologie d'impression: Laser. Nombre de cartouches d'impression: 1, Cycle de service (Maximum): 25000 pages par mois. Résolution maximale: 2400 x 600 DPI. Taille de papier de série A ISO maximum: A4. Vitesse d'impression (noir, qualité normale, A4/US Letter): 30 ppm, Impression recto-verso. Réseau prêt à l'usage",Canon
4103B026,Imprimantes jets d'encres,"Canon PIXMA IP2702. Couleur, Nombre de cartouches d'impression: 2. Résolution maximale: 4800 x 1200 DPI. Taille de papier de série A ISO maximum: A4. Impression recto-verso",Canon
VPCEB1E9J/BJ,Laptops,"Sony VAIO VPCEB1E9J/BJ. Famille de processeur: Intel® Core™ i3, Modèle de processeur: i3-330M, Fréquence du processeur: 2,13 GHz. Taille de l'écran: 39,4 cm (15.5""), Résolution de l'écran: 1366 x 768 pixels. Mémoire interne: 3 Go, Type de mémoire interne: DDR3-SDRAM. Capacité totale de stockage: 320 Go. Modèle d'adaptateur graphique inclus: Intel® HD Graphics. Système d'exploitation installé: Windows 7 Professional. Couleur du produit: Noir. Poids: 2,7 kg",Sony
VPCEC1S1E/BJ,Laptops,"Sony VAIO VPCEC1S1E/BJ. Famille de processeur: Intel® Core™ i5, Modèle de processeur: i5-430M, Fréquence du processeur: 2,26 GHz. Taille de l'écran: 43,9 cm (17.3""), Résolution de l'écran: 1920 x 1080 pixels. Mémoire interne: 4 Go, Type de mémoire interne: DDR3-SDRAM. Capacité totale de stockage: 500 Go. Modèle d'adaptateur graphique inclus: Intel® HD Graphics, Modèle d'adaptateur graphique distinct: AMD Mobility Radeon HD 5650. Système d'exploitation installé: Windows 7 Home Premium. Couleur du produit: Noir. Poids: 3,3 kg",Sony
CH10LS20.AUAU,Lecteurs de disques optiques,"LG CH10LS20. Couleur du produit: Blanc, Mécanisme de chargement: Plateau. Interface: SATA, Lecteur, dimension buffer: 4 Mo, Taux de transfert DVD-ROM (Mode soutenu): 22,16 Mo/s. Vitesse d'écriture CD: 48x, Vitesse d'écriture des DVD+R: 16x, Vitesse de ré-écriture CD: 24x. Vitesse de lecture CD: 48x, Vitesse de lecture des CD-R: 48x, Vitesse de lecture des CD-RW: 40x. Poids: 800 g",LG
VPCEA1Z1E/B,Laptops,"Sony VAIO VPCEA1Z1E/B. Famille de processeur: Intel® Core™ i3, Modèle de processeur: i3-330M, Fréquence du processeur: 2,13 GHz. Taille de l'écran: 35,6 cm (14""), Type HD: HD+, Résolution de l'écran: 1600 x 900 pixels. Mémoire interne: 4 Go, Type de mémoire interne: DDR3-SDRAM. Capacité totale de stockage: 500 Go. Modèle d'adaptateur graphique inclus: Intel® HD Graphics, Modèle d'adaptateur graphique distinct: AMD Mobility Radeon HD 5145. Système d'exploitation installé: Windows 7 Home Premium. Couleur du produit: Noir. Poids: 2,35 kg",Sony
BH10LS30.AUAR,Lecteurs de disques optiques,"LG BH10LS30. Couleur du produit: Noir. Interface: SATA, Lecteur, dimension buffer: 2 Mo, Diamètre du disque optique: 80 mm. Vitesse d'écriture des DVD+R: 16x, Vitesse d'écriture des CD-R: 48x, Vitesse d'écriture des CD-RW: 241x. Vitesse de lecture des CD-R: 48x, Vitesse de lecture des CD-ROM: 48x, Vitesse de lecture des BD-ROM: 8x. Lecteur DVD temps d'accès aléatoire moyen: 160 ms, Temps moyen d'accès aléatoire au lecteur CD-ROM: 150 ms, BD-ROM Temps d'accès aléatoire moyen: 180 ms",LG
WNA1100-100ENS,Cartes réseau,"NETGEAR Wireless-N 150 USB Adapter. Technologie de connectivité: Sans fil, Interface de l'hôte: USB. Débit de transfert des données maximum: 150 Mbit/s. Couleur du produit: Noir",NETGEAR
XAVB2501-100UKS,Cartes réseau,"NETGEAR Powerline AV+ 200 Adapter Kit XAVB2501. Technologie de connectivité: Avec fil, Interface de l'hôte: RJ-45. Débit de transfert des données maximum: 200 Mbit/s. Couleur du produit: Blanc",NETGEAR
KC-U064G-1XS31,Lecteurs USB flash,"Kingston Technology DataTraveler 4GB 100 Geometric Design. Capacité: 4 Go, Interface de l'appareil: USB Type-A, Version USB: 2.0. Poids: 12 g. Couleur du produit: Noir, Blanc",Kingston Technology
NTF5GSP,Laptops,"Lenovo ThinkPad T510i. Famille de processeur: Intel® Core™ i5, Modèle de processeur: i5-430M, Fréquence du processeur: 2,26 GHz. Taille de l'écran: 39,6 cm (15.6""), Résolution de l'écran: 1366 x 768 pixels. Mémoire interne: 2 Go, Type de mémoire interne: DDR3-SDRAM. Capacité totale de stockage: 250 Go, Lecteur optique: DVD±RW. Modèle d'adaptateur graphique inclus: Intel® HD Graphics, Modèle d'adaptateur graphique distinct: Intel GMA 5700MHD. Système d'exploitation installé: Windows 7 Professional. Poids: 2,67 kg",Lenovo
NT7FNSP,Laptops,"Lenovo ThinkPad T410. Famille de processeur: Intel® Core™ i5, Modèle de processeur: i5-430M, Fréquence du processeur: 2,26 GHz. Taille de l'écran: 35,8 cm (14.1""), Résolution de l'écran: 1440 x 900 pixels. Mémoire interne: 4 Go, Type de mémoire interne: DDR3-SDRAM. Capacité totale de stockage: 320 Go, Lecteur optique: DVD±RW. Modèle d'adaptateur graphique inclus: Intel® HD Graphics, Modèle d'adaptateur graphique distinct: NVIDIA Quadro HD 6310. Système d'exploitation installé: Windows 7 Professional. Poids: 2,27 kg",Lenovo
NTF5JSP,Laptops,"Lenovo ThinkPad T510i. Famille de processeur: Intel® Core™ i5, Modèle de processeur: i5-430M, Fréquence du processeur: 2,26 GHz. Taille de l'écran: 39,6 cm (15.6""), Type HD: HD+, Résolution de l'écran: 1600 x 900 pixels. Mémoire interne: 4 Go, Type de mémoire interne: DDR3-SDRAM. Capacité totale de stockage: 320 Go. Modèle d'adaptateur graphique inclus: Intel® HD Graphics, Modèle d'adaptateur graphique distinct: NVIDIA Quadro HD 6310. Système d'exploitation installé: Windows 7 Professional. Poids: 2,67 kg",Lenovo
DELL-120SSD-NB31,Disques SSD,"Origin Storage DELL-120SSD-NB31. Capacité du Solid State Drive (SSD): 120 Go, Facteur de forme SSD: 2.5"", Vitesse de lecture: 220 Mo/s, Vitesse d'écriture: 130 Mo/s",Origin Storage
HP-120SSD-NB19,Disques SSD,"Origin Storage HP-120SSD-NB19. Capacité du Solid State Drive (SSD): 120 Go, Facteur de forme SSD: 2.5"", Vitesse de lecture: 220 Mo/s, Vitesse d'écriture: 130 Mo/s, composant pour: Ordinateur portable",Origin Storage
KDL-40EX705AEP,TV,"Sony KDL-40EX705. Taille de l'écran: 101,6 cm (40""), Résolution de l'écran: 1920 x 1080 pixels, Type HD: Full HD, Technologie d'affichage: LCD, Format d'image: 16:9. Wifi. Couleur du produit: Noir",Sony
350-10344-3PRO,Boîtiers de disques,"DELL EqualLogic PS6000E. Capacité du lecteur de stockage: 250 Go, Niveaux RAID: 5, 6, 10, 50, Vitesse de rotation du disque dur: 7200 tr/min. Protocoles réseau pris en charge: IPv4, IPv6, Programme de gestion: SNMP, telnet, SSH, HTTP, Web (SSL), host scripting. Capacité de l'unité d'alimentation (PSU): 440 W. Exigences d'alimentation: 100-240 VAC, 47/63Hz",DELL
350-10644-5Y4H,Boîtiers de disques,"DELL EqualLogic PS6000XV. Capacité du lecteur de stockage: 600 Go, Niveaux RAID: 5, 6, 10, 50, Vitesse de rotation du disque dur: 15000 tr/min. Protocoles réseau pris en charge: IPv4, IPv6, Programme de gestion: SNMP, telnet, SSH, HTTP, Web (SSL), host scripting. Capacité de l'unité d'alimentation (PSU): 440 W. Exigences d'alimentation: 100-240 VAC, 47-63 Hz. Service et support: 5yr",DELL
350-10644-5PRO,Boîtiers de disques,"DELL EqualLogic PS6000XV. Capacité du lecteur de stockage: 600 Go, Niveaux RAID: 5, 6, 10, 50, Vitesse de rotation du disque dur: 15000 tr/min. Protocoles réseau pris en charge: IPv4, IPv6, Programme de gestion: SNMP, telnet, SSH, HTTP, Web (SSL), host scripting. Capacité de l'unité d'alimentation (PSU): 440 W. Exigences d'alimentation: 100-240 VAC, 47-63 Hz. Service et support: 5yr",DELL
350-10644-4Y4H,Boîtiers de disques,"DELL EqualLogic PS6000XV. Capacité du lecteur de stockage: 600 Go, Niveaux RAID: 5, 6, 10, 50, Vitesse de rotation du disque dur: 15000 tr/min. Protocoles réseau pris en charge: IPv4, IPv6, Programme de gestion: SNMP, telnet, SSH, HTTP, Web (SSL), host scripting. Capacité de l'unité d'alimentation (PSU): 440 W. Exigences d'alimentation: 100-240 VAC, 47-63 Hz. Service et support: 4yr",DELL
350-10644-4PRO,Boîtiers de disques,"DELL EqualLogic PS6000XV. Capacité du lecteur de stockage: 600 Go, Niveaux RAID: 5, 6, 10, 50, Vitesse de rotation du disque dur: 15000 tr/min. Protocoles réseau pris en charge: IPv4, IPv6, Programme de gestion: SNMP, telnet, SSH, HTTP, Web (SSL), host scripting. Capacité de l'unité d'alimentation (PSU): 440 W. Exigences d'alimentation: 100-240 VAC, 47-63 Hz. Service et support: 4yr",DELL
350-10644-3Y4H,Boîtiers de disques,"DELL EqualLogic PS6000XV. Capacité du lecteur de stockage: 600 Go, Niveaux RAID: 5, 6, 10, 50, Vitesse de rotation du disque dur: 15000 tr/min. Protocoles réseau pris en charge: IPv4, IPv6, Programme de gestion: SNMP, telnet, SSH, HTTP, Web (SSL), host scripting. Capacité de l'unité d'alimentation (PSU): 440 W. Exigences d'alimentation: 100-240 VAC, 47-63 Hz. Service et support: 3yr",DELL
350-10644-1Y4H,Boîtiers de disques,"DELL EqualLogic PS6000XV. Capacité du lecteur de stockage: 600 Go, Niveaux RAID: 5, 6, 10, 50, Vitesse de rotation du disque dur: 15000 tr/min. Protocoles réseau pris en charge: IPv4, IPv6, Programme de gestion: SNMP, telnet, SSH, HTTP, Web (SSL), host scripting. Capacité de l'unité d'alimentation (PSU): 440 W. Exigences d'alimentation: 100-240 VAC, 47-63 Hz. Service et support: 1yr",DELL
350-10644-3PRO,Boîtiers de disques,"DELL EqualLogic PS6000XV. Capacité du lecteur de stockage: 600 Go, Niveaux RAID: 5, 6, 10, 50, Vitesse de rotation du disque dur: 15000 tr/min. Protocoles réseau pris en charge: IPv4, IPv6, Programme de gestion: SNMP, telnet, SSH, HTTP, Web (SSL), host scripting. Capacité de l'unité d'alimentation (PSU): 440 W. Exigences d'alimentation: 100-240 VAC, 47-63 Hz. Service et support: 3yr",DELL
350-10644-1PRO,Boîtiers de disques,"DELL EqualLogic PS6000XV. Capacité du lecteur de stockage: 600 Go, Niveaux RAID: 5, 6, 10, 50, Vitesse de rotation du disque dur: 15000 tr/min. Protocoles réseau pris en charge: IPv4, IPv6, Programme de gestion: SNMP, telnet, SSH, HTTP, Web (SSL), host scripting. Capacité de l'unité d'alimentation (PSU): 440 W. Exigences d'alimentation: 100-240 VAC, 47-63 Hz. Service et support: 1yr",DELL
350-10624-5Y4H,Boîtiers de disques,"DELL EqualLogic PS6000XV. Capacité du lecteur de stockage: 600 Go, Niveaux RAID: 5, 6, 10, 50, Vitesse de rotation du disque dur: 15000 tr/min. Protocoles réseau pris en charge: IPv4, IPv6, Programme de gestion: SNMP, telnet, SSH, HTTP, Web (SSL), host scripting. Capacité de l'unité d'alimentation (PSU): 440 W. Exigences d'alimentation: 100-240 VAC, 47/63Hz. Service et support: 5yr",DELL
350-10624-5PRO,Boîtiers de disques,"DELL EqualLogic PS6000XV. Capacité du lecteur de stockage: 600 Go, Niveaux RAID: 5, 6, 10, 50, Vitesse de rotation du disque dur: 15000 tr/min. Protocoles réseau pris en charge: IPv4, IPv6, Programme de gestion: SNMP, telnet, SSH, HTTP, Web (SSL), host scripting. Capacité de l'unité d'alimentation (PSU): 440 W. Exigences d'alimentation: 100-240 VAC, 47/63Hz. Service et support: 5yr",DELL
350-10624-1Y4H,Boîtiers de disques,"DELL EqualLogic PS6000XV. Capacité du lecteur de stockage: 600 Go, Niveaux RAID: 5, 6, 10, 50, Vitesse de rotation du disque dur: 15000 tr/min. Protocoles réseau pris en charge: IPv4, IPv6, Programme de gestion: SNMP, telnet, SSH, HTTP, Web (SSL), host scripting. Capacité de l'unité d'alimentation (PSU): 440 W. Exigences d'alimentation: 100-240 VAC, 47/63Hz. Service et support: 1yr",DELL
350-10612-3PRO,Boîtiers de disques,"DELL EqualLogic PS6000X. Poids: 74,8 kg",DELL
350-10624-4Y4H,Boîtiers de disques,"DELL EqualLogic PS6000XV. Capacité du lecteur de stockage: 600 Go, Niveaux RAID: 5, 6, 10, 50, Vitesse de rotation du disque dur: 15000 tr/min. Protocoles réseau pris en charge: IPv4, IPv6, Programme de gestion: SNMP, telnet, SSH, HTTP, Web (SSL), host scripting. Capacité de l'unité d'alimentation (PSU): 440 W. Exigences d'alimentation: 100-240 VAC, 47/63Hz. Service et support: 4yr",DELL
350-10624-4PRO,Boîtiers de disques,"DELL EqualLogic PS6000XV. Capacité du lecteur de stockage: 600 Go, Niveaux RAID: 5, 6, 10, 50, Vitesse de rotation du disque dur: 15000 tr/min. Protocoles réseau pris en charge: IPv4, IPv6, Programme de gestion: SNMP, telnet, SSH, HTTP, Web (SSL), host scripting. Capacité de l'unité d'alimentation (PSU): 440 W. Exigences d'alimentation: 100-240 VAC, 47/63Hz. Service et support: 4yr",DELL
350-10624-3Y4H,Boîtiers de disques,"DELL EqualLogic PS6000XV. Capacité du lecteur de stockage: 600 Go, Niveaux RAID: 5, 6, 10, 50, Vitesse de rotation du disque dur: 15000 tr/min. Protocoles réseau pris en charge: IPv4, IPv6, Programme de gestion: SNMP, telnet, SSH, HTTP, Web (SSL), host scripting. Capacité de l'unité d'alimentation (PSU): 440 W. Exigences d'alimentation: 100-240 VAC, 47/63Hz. Service et support: 3yr",DELL
350-10624-3PRO,Boîtiers de disques,"DELL EqualLogic PS6000XV. Capacité du lecteur de stockage: 600 Go, Niveaux RAID: 5, 6, 10, 50, Vitesse de rotation du disque dur: 15000 tr/min. Protocoles réseau pris en charge: IPv4, IPv6, Programme de gestion: SNMP, telnet, SSH, HTTP, Web (SSL), host scripting. Capacité de l'unité d'alimentation (PSU): 440 W. Exigences d'alimentation: 100-240 VAC, 47/63Hz. Service et support: 3yr",DELL
350-10624-1PRO,Boîtiers de disques,"DELL EqualLogic PS6000XV. Capacité du lecteur de stockage: 600 Go, Niveaux RAID: 5, 6, 10, 50, Vitesse de rotation du disque dur: 15000 tr/min. Protocoles réseau pris en charge: IPv4, IPv6, Programme de gestion: SNMP, telnet, SSH, HTTP, Web (SSL), host scripting. Capacité de l'unité d'alimentation (PSU): 440 W. Exigences d'alimentation: 100-240 VAC, 47/63Hz. Service et support: 1yr",DELL
350-10612-5Y4H,Boîtiers de disques,"DELL EqualLogic PS6000X. Poids: 74,8 kg",DELL
350-10612-5PRO,Boîtiers de disques,"DELL EqualLogic PS6000X. Poids: 74,8 kg",DELL
350-10612-4Y4H,Boîtiers de disques,"DELL EqualLogic PS6000X. Poids: 74,8 kg",DELL
350-10612-4PRO,Boîtiers de disques,"DELL EqualLogic PS6000X. Poids: 74,8 kg",DELL
350-10612-3Y4H,Boîtiers de disques,"DELL EqualLogic PS6000X. Poids: 74,8 kg",DELL
350-10579-5Y4H,Boîtiers de disques,"DELL EqualLogic PS6000X. Poids: 74,8 kg",DELL
350-10612-1PRO,Boîtiers de disques,"DELL EqualLogic PS6000X. Poids: 74,8 kg",DELL
350-10581-5Y4H,Boîtiers de disques,"DELL EqualLogic PS6000X. Poids: 74,8 kg",DELL
350-10581-5PRO,Boîtiers de disques,"DELL EqualLogic PS6000X. Poids: 74,8 kg",DELL
350-10581-4Y4H,Boîtiers de disques,"DELL EqualLogic PS6000X. Poids: 74,8 kg",DELL
350-10581-4PRO,Boîtiers de disques,"DELL EqualLogic PS6000X. Poids: 74,8 kg",DELL
350-10581-3Y4H,Boîtiers de disques,"DELL EqualLogic PS6000X. Poids: 74,8 kg",DELL
350-10581-3PRO,Boîtiers de disques,"DELL EqualLogic PS6000X. Poids: 74,8 kg",DELL
350-10581-1Y4H,Boîtiers de disques,"DELL EqualLogic PS6000X. Poids: 74,8 kg",DELL
350-10581-1PRO,Boîtiers de disques,"DELL EqualLogic PS6000X. Poids: 74,8 kg",DELL
350-10579-5PRO,Boîtiers de disques,"DELL EqualLogic PS6000X. Poids: 74,8 kg",DELL
350-10579-4Y4H,Boîtiers de disques,"DELL EqualLogic PS6000X. Poids: 74,8 kg",DELL
350-10579-4PRO,Boîtiers de disques,"DELL EqualLogic PS6000X. Poids: 74,8 kg",DELL
350-10579-3Y4H,Boîtiers de disques,"DELL EqualLogic PS6000X. Poids: 74,8 kg",DELL
350-10579-3PRO,Boîtiers de disques,"DELL EqualLogic PS6000X. Poids: 74,8 kg",DELL
350-10579-1Y4H,Boîtiers de disques,"DELL EqualLogic PS6000X. Poids: 74,8 kg",DELL
350-10579-1PRO,Boîtiers de disques,"DELL EqualLogic PS6000X. Poids: 74,8 kg",DELL
350-10577-5Y4H,Boîtiers de disques,"DELL EqualLogic PS6000X. Poids: 74,8 kg",DELL
350-10577-5PRO,Boîtiers de disques,"DELL EqualLogic PS6000X. Poids: 74,8 kg",DELL
350-10577-4Y4H,Boîtiers de disques,"DELL EqualLogic PS6000X. Poids: 74,8 kg",DELL
350-10577-4PRO,Boîtiers de disques,"DELL EqualLogic PS6000X. Poids: 74,8 kg",DELL
350-10577-3Y4H,Boîtiers de disques,"DELL EqualLogic PS6000X. Poids: 74,8 kg",DELL
350-10577-3PRO,Boîtiers de disques,"DELL EqualLogic PS6000X. Poids: 74,8 kg",DELL
350-10577-1Y4H,Boîtiers de disques,"DELL EqualLogic PS6000X. Poids: 74,8 kg",DELL
350-10575-4PRO,Boîtiers de disques,"DELL EqualLogic PS6000X. Poids: 74,8 kg",DELL
350-10577-1PRO,Boîtiers de disques,"DELL EqualLogic PS6000X. Poids: 74,8 kg",DELL
350-10575-5Y4H,Boîtiers de disques,"DELL EqualLogic PS6000X. Poids: 74,8 kg",DELL
350-10575-5PRO,Boîtiers de disques,"DELL EqualLogic PS6000X. Poids: 74,8 kg",DELL
350-10575-4Y4H,Boîtiers de disques,"DELL EqualLogic PS6000X. Poids: 74,8 kg",DELL
350-10353-4PRO,Boîtiers de disques,"DELL EqualLogic PS6000E. Capacité du lecteur de stockage: 1 To, Niveaux RAID: 5, 6, 10, 50, Vitesse de rotation du disque dur: 7200 tr/min. Protocoles réseau pris en charge: IPv4, IPv6, Programme de gestion: SNMP, telnet, SSH, HTTP, Web (SSL), host scripting. Capacité de l'unité d'alimentation (PSU): 440 W. Exigences d'alimentation: 100-240 VAC, 47/63Hz",DELL
350-10575-3Y4H,Boîtiers de disques,"DELL EqualLogic PS6000X. Poids: 74,8 kg",DELL
350-10353-3Y4H,Boîtiers de disques,"DELL EqualLogic PS6000E. Capacité du lecteur de stockage: 1 To, Niveaux RAID: 5, 6, 10, 50, Vitesse de rotation du disque dur: 7200 tr/min. Protocoles réseau pris en charge: IPv4, IPv6, Programme de gestion: SNMP, telnet, SSH, HTTP, Web (SSL), host scripting. Capacité de l'unité d'alimentation (PSU): 440 W. Exigences d'alimentation: 100-240 VAC, 47/63Hz",DELL
350-10575-3PRO,Boîtiers de disques,"DELL EqualLogic PS6000X. Poids: 74,8 kg",DELL
350-10575-1Y4H,Boîtiers de disques,"DELL EqualLogic PS6000X. Poids: 74,8 kg",DELL
350-10575-1PRO,Boîtiers de disques,"DELL EqualLogic PS6000X. Poids: 74,8 kg",DELL
350-10353-5Y4H,Boîtiers de disques,"DELL EqualLogic PS6000E. Capacité du lecteur de stockage: 1 To, Niveaux RAID: 5, 6, 10, 50, Vitesse de rotation du disque dur: 7200 tr/min. Protocoles réseau pris en charge: IPv4, IPv6, Programme de gestion: SNMP, telnet, SSH, HTTP, Web (SSL), host scripting. Capacité de l'unité d'alimentation (PSU): 440 W. Exigences d'alimentation: 100-240 VAC, 47/63Hz",DELL
350-10353-5PRO,Boîtiers de disques,"DELL EqualLogic PS6000E. Capacité du lecteur de stockage: 1 To, Niveaux RAID: 5, 6, 10, 50, Vitesse de rotation du disque dur: 7200 tr/min. Protocoles réseau pris en charge: IPv4, IPv6, Programme de gestion: SNMP, telnet, SSH, HTTP, Web (SSL), host scripting. Capacité de l'unité d'alimentation (PSU): 440 W. Exigences d'alimentation: 100-240 VAC, 47/63Hz",DELL
350-10353-4Y4H,Boîtiers de disques,"DELL EqualLogic PS6000E. Capacité du lecteur de stockage: 1 To, Niveaux RAID: 5, 6, 10, 50, Vitesse de rotation du disque dur: 7200 tr/min. Protocoles réseau pris en charge: IPv4, IPv6, Programme de gestion: SNMP, telnet, SSH, HTTP, Web (SSL), host scripting. Capacité de l'unité d'alimentation (PSU): 440 W. Exigences d'alimentation: 100-240 VAC, 47/63Hz",DELL
